,fips_code,county_name,district,state,GEO_display-label,id,first_name,last_name,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,first_year_elected,last_year_elected,percent_vote,next_election,wa,ba,ia,aa,na,hispanic,tot_tom,tot_persons_color,total_pop,perc_persons_color,majority-minority
4,01005,Barbour,AL - 3rd Circuit,AL,"Barbour County, Alabama",4290,Ben,Reeves,Male,White,10,Yes,Yes,No,U,2010,2010,,2016,12340.0,12529.0,63.0,118.0,24.0,1159.0,256.0,14149.0,26489,0.534146249387,minority
7,01011,Bullock,AL - 3rd Circuit,AL,"Bullock County, Alabama",4290,Ben,Reeves,Male,White,10,Yes,Yes,No,U,2010,2010,,2016,2386.0,7373.0,28.0,25.0,4.0,763.0,117.0,8310.0,10696,0.776925953628,minority
33,01063,Greene,AL - 17th Circuit,AL,"Greene County, Alabama",4317,Gregory,Griggers,Male,White,10,Yes,Yes,No,Yes,2004,2010,,2016,1522.0,6781.0,15.0,18.0,0.0,84.0,59.0,6957.0,8479,0.8204977002,minority
44,01085,Lowndes,AL - 2nd Circuit,AL,"Lowndes County, Alabama",4289,Charlotte,Tesmer,Female,White,10,Yes,Yes,Yes,U,2012,,,2016,2681.0,7521.0,27.0,20.0,4.0,119.0,86.0,7777.0,10458,0.743641231593,minority
45,01087,Macon,AL - 5th Circuit,AL,"Macon County, Alabama",4293,E. Paul,Jones,Male,White,10,Yes,No,No,,2004,2010,,2016,3147.0,15324.0,33.0,61.0,3.0,253.0,284.0,15958.0,19105,0.835278722847,minority
47,01091,Marengo,AL - 17th Circuit,AL,"Marengo County, Alabama",4317,Gregory,Griggers,Male,White,10,Yes,Yes,No,Yes,2004,2010,,2016,9094.0,10141.0,52.0,57.0,8.0,497.0,179.0,10934.0,20028,0.545935690034,minority
52,01101,Montgomery,AL - 15th Circuit,AL,"Montgomery County, Alabama",4315,Daryl,Bailey,Male,White,10,Yes,Yes,Yes,U,2014,,,2016,81290.0,127977.0,470.0,6204.0,99.0,7428.0,3051.0,145229.0,226519,0.641133856321,minority
58,01113,Russell,AL - 26th Circuit,AL,"Russell County, Alabama",4333,Kenneth,Davis,Male,White,10,Yes,Yes,No,Yes,1983,2010,,2016,28809.0,25486.0,241.0,483.0,149.0,2982.0,1510.0,30851.0,59660,0.517113643983,minority
61,01119,Sumter,AL - 17th Circuit,AL,"Sumter County, Alabama",4317,Gregory,Griggers,Male,White,10,Yes,Yes,No,Yes,2004,2010,,2016,3311.0,9408.0,17.0,163.0,1.0,140.0,63.0,9792.0,13103,0.747309776387,minority
69,04001,Apache,AZ - Apache,AZ,"Apache County, Arizona",4358,Michael,Whiting,Male,White,10,Yes,Yes,No,U,,2012,,2016,13435.0,649.0,51365.0,235.0,38.0,4460.0,1292.0,58039.0,71474,0.812029549207,minority
74,04011,Greenlee,AZ - Greenlee,AZ,"Greenlee County, Arizona",4363,Derek,Rapier,Male,White,19,Yes,Not Sure,No,,,2012,,2016,4498.0,143.0,222.0,67.0,7.0,4355.0,237.0,5031.0,9529,0.527967257844,minority
78,04017,Navajo,AZ - Navajo,AZ,"Navajo County, Arizona",4367,Brad,Carlyon,Male,White,10,Yes,Yes,No,U,2008,2012,,2016,45318.0,1227.0,47105.0,706.0,90.0,11661.0,2170.0,62959.0,108277,0.581462360427,minority
83,04027,Yuma,AZ - Yuma,AZ,"Yuma County, Arizona",4372,Jon,Smith,Male,White,10,Yes,Yes,No,U,,2012,,2016,66594.0,4011.0,2059.0,2479.0,231.0,124808.0,4093.0,137681.0,204275,0.673998286623,minority
92,05017,Chicot,AR - 10th District,AR,"Chicot County, Arkansas",4384,Thomas,Deen,Male,White,19,Yes,Not Sure,No,,,2014,,2018,4377.0,5856.0,32.0,56.0,3.0,602.0,101.0,6650.0,11027,0.603065203591,minority
101,05035,Crittenden,AR - 2nd District,AR,"Crittenden County, Arkansas",4374,Scott,Ellington,Male,White,19,Yes,Not Sure,No,,2010,2014,,2018,21401.0,25307.0,151.0,351.0,7.0,1112.0,634.0,27562.0,48963,0.562914854073,minority
104,05041,Desha,AR - 10th District,AR,"Desha County, Arkansas",4384,Thomas,Deen,Male,White,19,Yes,Not Sure,No,,,2014,,2018,5536.0,5605.0,43.0,53.0,3.0,587.0,138.0,6429.0,11965,0.537317175094,minority
118,05069,Jefferson,AR - 11th District West,AR,"Jefferson County, Arkansas",4386,S. Kyle,Hunter,Male,White,19,Yes,Not Sure,No,,,2014,,2018,28756.0,39420.0,271.0,655.0,67.0,1391.0,1005.0,42809.0,71565,0.598183469573,minority
122,05077,Lee,AR - 1st District,AR,"Lee County, Arkansas",4373,Fletcher,"Long, Jr.",Male,White,19,Yes,Not Sure,No,,1992,2014,,2018,4010.0,5152.0,53.0,49.0,2.0,232.0,152.0,5640.0,9650,0.584455958549,minority
137,05107,Phillips,AR - 1st District,AR,"Phillips County, Arkansas",4373,Fletcher,"Long, Jr.",Male,White,19,Yes,Not Sure,No,,1992,2014,,2018,6945.0,11849.0,59.0,88.0,2.0,321.0,249.0,12568.0,19513,0.644083431558,minority
145,05123,St. Francis,AR - 1st District,AR,"St. Francis County, Arkansas",4373,Fletcher,"Long, Jr.",Male,White,19,Yes,Not Sure,No,,1992,2014,,2018,10801.0,13915.0,147.0,141.0,10.0,1171.0,404.0,15788.0,26589,0.593779382451,minority
159,06001,Alameda,CA - Alameda,CA,"Alameda County, California",4401,Nancy,O'Malley,Female,White,19,Yes,Not Sure,No,,2009,2014,,2018,532171.0,179327.0,4383.0,472992.0,13557.0,349610.0,86175.0,1106044.0,1638215,0.675151918399,minority
164,06011,Colusa,CA - Colusa,CA,"Colusa County, California",4406,John,Poyner,Male,White,19,Yes,Not Sure,No,,1986,2014,,2018,7769.0,194.0,269.0,319.0,67.0,12341.0,523.0,13713.0,21482,0.638348384694,minority
165,06013,Contra Costa,CA - Contra Costa,CA,"Contra Costa County, California",4407,Mark,Peterson,Male,White,19,Yes,Not Sure,No,,2011,2014,,2018,507108.0,99208.0,3238.0,182793.0,5230.0,270931.0,58237.0,619637.0,1126745,0.549935433483,minority
168,06019,Fresno,CA - Fresno,CA,"Fresno County, California",4410,Lisa,Smittcamp,Female,White,19,Yes,Not Sure,No,,2015,2014,,2018,296436.0,46113.0,5939.0,96805.0,1326.0,498836.0,29406.0,678425.0,974861,0.695919725992,minority
173,06029,Kern,CA - Kern,CA,"Kern County, California",4415,Lisa,Green,Female,White,19,Yes,Not Sure,No,,2010,2014,,2018,312645.0,46470.0,5674.0,39448.0,1094.0,449683.0,27162.0,569531.0,882176,0.645597930572,minority
178,06039,Madera,CA - Madera,CA,"Madera County, California",4420,David,Linn,Male,White,19,Yes,Not Sure,No,,2015,2014,,2018,54468.0,5164.0,1759.0,3194.0,158.0,86428.0,3827.0,100530.0,154998,0.648589014052,minority
182,06047,Merced,CA - Merced,CA,"Merced County, California",4424,Larry,Morse,Male,White,19,Yes,Not Sure,No,,2006,2014,,2018,77568.0,8323.0,1172.0,19967.0,548.0,152667.0,8210.0,190887.0,268455,0.711057719171,minority
185,06053,Monterey,CA - Monterey,CA,"Monterey County, California",4427,Dean,Flippo,Male,White,19,Yes,Not Sure,No,,,2014,,2018,133310.0,11169.0,1359.0,25590.0,1957.0,244316.0,16197.0,300588.0,433898,0.692761893348,minority
191,06065,Riverside,CA - Riverside,CA,"Riverside County, California",4433,Michael,Hestrin,Male,White,19,Yes,Not Sure,No,,2015,2014,,2018,867072.0,143109.0,11444.0,149052.0,6763.0,1102668.0,80918.0,1493954.0,2361026,0.632756267826,minority
192,06067,Sacramento,CA - Sacramento,CA,"Sacramento County, California",4434,Marie,Schubert,Female,White,19,Yes,Not Sure,No,,2015,2014,,2018,691208.0,146980.0,8011.0,229946.0,16371.0,317964.0,90855.0,810127.0,1501335,0.539604418734,minority
193,06069,San Benito,CA - San Benito,CA,"San Benito County, California",4435,Candace,Mancino,Female,White,19,Yes,Not Sure,No,,2006,2014,,2018,20897.0,480.0,251.0,1612.0,102.0,33523.0,1927.0,37895.0,58792,0.64456048442,minority
195,06073,San Diego,CA - San Diego,CA,"San Diego County, California",4437,Bonnie,Dumanis,Female,White,19,Yes,Not Sure,No,,2002,2014,,2018,1526978.0,157380.0,14569.0,378883.0,14455.0,1064424.0,142832.0,1772543.0,3299521,0.537212219592,minority
199,06081,San Mateo,CA - San Mateo,CA,"San Mateo County, California",4441,Steven,Wagstaffe,Male,White,19,Yes,Not Sure,No,,2011,2014,,2018,305624.0,18463.0,1147.0,210308.0,10582.0,184314.0,34697.0,459511.0,765135,0.600561992328,minority
200,06083,Santa Barbara,CA - Santa Barbara,CA,"Santa Barbara County, California",4442,Joyce,Dudley,Female,White,19,Yes,Not Sure,No,,2010,2014,,2018,201931.0,7868.0,1957.0,23081.0,699.0,193392.0,15841.0,242838.0,444769,0.545986793144,minority
201,06085,Santa Clara,CA - Santa Clara,CA,"Santa Clara County, California",4443,Jeff,Rosen,Male,White,19,Yes,Not Sure,No,,2015,2014,,2018,628930.0,45937.0,4045.0,669673.0,6593.0,484789.0,78077.0,1289114.0,1918044,0.67209824175,minority
206,06095,Solano,CA - Solano,CA,"Solano County, California",4448,Krishna,Abrams,Female,White,19,Yes,Not Sure,No,,2014,2014,,2018,170431.0,59853.0,1935.0,64566.0,3647.0,105785.0,29875.0,265661.0,436092,0.609185676417,minority
208,06099,Stanislaus,CA - Stanislaus,CA,"Stanislaus County, California",4450,Birgit,Fladager,Female,White,19,Yes,Not Sure,No,,2006,2014,,2018,234357.0,13783.0,2887.0,28653.0,3856.0,233822.0,21030.0,304031.0,538388,0.564706122722,minority
209,06101,Sutter,CA - Sutter,CA,"Sutter County, California",4451,Amanda,Hopper,Female,White,19,Yes,Not Sure,No,,2014,2014,,2018,45536.0,1898.0,906.0,15570.0,295.0,28070.0,4188.0,50927.0,96463,0.52794335652,minority
212,06107,Tulare,CA - Tulare,CA,"Tulare County, California",4454,Tim,Ward,Male,White,19,Yes,Not Sure,No,,2012,2014,,2018,136225.0,5873.0,3286.0,15237.0,476.0,287390.0,11376.0,323638.0,459863,0.703770470771,minority
214,06111,Ventura,CA - Ventura,CA,"Ventura County, California",4456,Gregory,Totten,Male,White,19,Yes,Not Sure,No,,2002,2014,,2018,391945.0,14273.0,2557.0,60866.0,1421.0,351120.0,28354.0,458591.0,850536,0.539178823706,minority
215,06113,Yolo,CA - Yolo,CA,"Yolo County, California",4457,Jeff,Reisig,Male,White,19,Yes,Not Sure,No,,2007,2014,,2018,101377.0,5241.0,1103.0,29326.0,938.0,64151.0,10880.0,111639.0,213016,0.524087392496,minority
218,08003,Alamosa,CO - 12th District,CO,"Alamosa County, Colorado",4483,David,Mahonee,Male,White,10,Yes,No,No,,2009,2012,,2016,8083.0,207.0,204.0,145.0,11.0,7315.0,531.0,8413.0,16496,0.51000242483,minority
228,08021,Conejos,CO - 12th District,CO,"Conejos County, Colorado",4483,David,Mahonee,Male,White,10,Yes,No,No,,2009,2012,,2016,3559.0,24.0,61.0,28.0,7.0,4253.0,198.0,4571.0,8130,0.562238622386,minority
229,08023,Costilla,CO - 12th District,CO,"Costilla County, Colorado",4483,David,Mahonee,Male,White,10,Yes,No,No,,2009,2012,,2016,1171.0,22.0,37.0,35.0,2.0,2239.0,78.0,2413.0,3584,0.673270089286,minority
286,12011,Broward,FL - 17th Circuit,FL,"Broward County, Florida",4524,Michael,Satz,Male,White,10,Yes,Yes,No,Yes,1976,2012,,2016,736495.0,523921.0,3886.0,68959.0,1249.0,521300.0,40615.0,1159930.0,1896425,0.61164032324,minority
299,12039,Gadsden,FL - 2nd Circuit,FL,"Gadsden County, Florida",4499,William,Meggs,Male,White,10,Yes,No,No,,,2012,,2016,15414.0,25153.0,113.0,279.0,12.0,4536.0,529.0,30622.0,46036,0.665175080372,minority
304,12049,Hardee,FL - 10th Circuit,FL,"Hardee County, Florida",4513,Jerry,Hill,Male,White,26,Yes,No,No,,1095,2012,,2016,12926.0,1925.0,89.0,314.0,16.0,11766.0,466.0,14576.0,27502,0.52999781834,minority
305,12051,Hendry,FL - 20th Circuit,FL,"Hendry County, Florida",4528,Stephen,Russell,Male,White,26,Yes,Not Sure,No,,2003,2014,,2018,13109.0,4592.0,548.0,410.0,21.0,19995.0,444.0,26010.0,39119,0.664894296889,minority
328,12095,Orange,FL - 9th Circuit,FL,"Orange County, Florida",4511,Jeffrey,Ashton,Male,White,10,Yes,Yes,No,No,2013,2012,,2016,547682.0,258106.0,2781.0,70141.0,1458.0,374721.0,33237.0,740444.0,1288126,0.574822649337,minority
329,12097,Osceola,FL - 9th Circuit,FL,"Osceola County, Florida",4511,Jeffrey,Ashton,Male,White,10,Yes,Yes,No,No,2013,2012,,2016,112995.0,30976.0,726.0,9081.0,345.0,161296.0,8574.0,210998.0,323993,0.651242465115,minority
351,13007,Baker,GA - South Georgia,GA,"Baker County, Georgia",4578,Joe,Mulholland,Male,White,10,Yes,Yes,No,U,,2012,,2016,1492.0,1443.0,11.0,33.0,2.0,155.0,44.0,1688.0,3180,0.530817610063,minority
358,13021,Bibb,GA - Macon,GA,"Bibb County, Georgia",4563,K. David,Cooke,Male,White,10,Yes,Yes,No,U,,2012,,2016,61185.0,82331.0,296.0,2955.0,89.0,4724.0,2141.0,92536.0,153721,0.60197370561,minority
364,13033,Burke,GA - Augusta,GA,"Burke County, Georgia",4533,Ashley,Wright,Female,White,26,Yes,Yes,No,U,,2012,,2016,10757.0,10777.0,67.0,108.0,23.0,675.0,338.0,11988.0,22745,0.527060892504,minority
366,13037,Calhoun,GA - South Georgia,GA,"Calhoun County, Georgia",4578,Joe,Mulholland,Male,White,10,Yes,Yes,No,U,,2012,,2016,2100.0,3944.0,13.0,42.0,0.0,302.0,78.0,4379.0,6479,0.675875906776,minority
372,13051,Chatham,GA - Eastern,GA,"Chatham County, Georgia",4548,Margaret D.,Heap,Female,White,26,Yes,Yes,No,,,2012,,2016,141764.0,112908.0,620.0,8068.0,392.0,16824.0,6380.0,145192.0,286956,0.505973041163,minority
377,13061,Clay,GA - Pataula,GA,"Clay County, Georgia",4573,T. Craig,Earnest,Male,White,10,Yes,Yes,No,U,2009,2012,,2016,1186.0,1855.0,9.0,16.0,2.0,43.0,30.0,1955.0,3141,0.62241324419,minority
378,13063,Clayton,GA - Clayton,GA,"Clayton County, Georgia",4539,Tracy,Graham-Lawson,Female,White,10,Yes,Yes,No,Yes,,2012,,2016,35828.0,182673.0,505.0,14399.0,146.0,34407.0,5997.0,238127.0,273955,0.869219397346,minority
393,13093,Dooly,GA - Cordele,GA,"Dooly County, Georgia",4543,Denise,Fachini,Female,White,26,Yes,No,No,,,2014,,2018,5963.0,6774.0,17.0,88.0,4.0,1062.0,127.0,8072.0,14035,0.575133594585,minority
395,13097,Douglas,GA - Douglas,GA,"Douglas County, Georgia",4546,Brian,Fortner,Male,White,26,Yes,Not Sure,No,,,2014,,2018,61460.0,60721.0,335.0,2322.0,154.0,12277.0,3464.0,79273.0,140733,0.563286507074,minority
396,13099,Early,GA - Pataula,GA,"Early County, Georgia",4573,T. Craig,Earnest,Male,White,10,Yes,Yes,No,U,2009,2012,,2016,4946.0,5193.0,37.0,64.0,2.0,234.0,99.0,5629.0,10575,0.532293144208,minority
414,13135,Gwinnett,GA - Gwinnett,GA,"Gwinnett County, Georgia",4560,Daniel,Porter,Male,White,26,Yes,Yes,No,U,1993,2012,,2016,354415.0,233024.0,1612.0,104236.0,448.0,178874.0,23214.0,541408.0,895823,0.604369389935,minority
417,13141,Hancock,GA - Ocmulgee,GA,"Hancock County, Georgia",4570,Stephen,Bradley,Male,White,26,Yes,Yes,Yes,U,2015,,,2016,2097.0,6123.0,19.0,67.0,1.0,167.0,77.0,6454.0,8551,0.7547655245,minority
422,13151,Henry,GA - Flint,GA,"Henry County, Georgia",4550,Jim,Wright,Male,White,26,Yes,No,No,,,2012,,2016,103029.0,88375.0,501.0,7287.0,139.0,13496.0,4912.0,114710.0,217739,0.526823398656,minority
428,13163,Jefferson,GA - Middle,GA,"Jefferson County, Georgia",4564,Hayward,Altman,Male,White,26,Yes,Yes,No,U,,2012,,2016,6754.0,8521.0,27.0,109.0,4.0,545.0,146.0,9352.0,16106,0.580653172731,minority
436,13179,Liberty,GA - Atlantic,GA,"Liberty County, Georgia",4532,Tom,Durden,Male,White,10,Yes,Not Sure,No,,1999,2014,,2018,25910.0,24565.0,286.0,1326.0,344.0,7288.0,2748.0,36557.0,62467,0.585220996686,minority
443,13193,Macon,GA - Southwestern,GA,"Macon County, Georgia",4580,Plez,Hardin,Male,White,26,Yes,Yes,No,U,2009,2012,,2016,4657.0,8053.0,18.0,214.0,18.0,549.0,123.0,8975.0,13632,0.658377347418,minority
448,13205,Mitchell,GA - South Georgia,GA,"Mitchell County, Georgia",4578,Joe,Mulholland,Male,White,10,Yes,Yes,No,U,,2012,,2016,10497.0,10716.0,59.0,135.0,7.0,941.0,219.0,12077.0,22574,0.534996013112,minority
453,13215,Muscogee,GA - Chattahoochee,GA,"Muscogee County, Georgia",4537,Julia Fessenden,Slater,Female,White,10,Yes,Yes,No,U,,2012,,2016,84016.0,90358.0,659.0,5149.0,371.0,14242.0,5784.0,116563.0,200579,0.581132621062,minority
454,13217,Newton,GA - Alcovy,GA,"Newton County, Georgia",4530,Layla,Zon,Female,White,26,Yes,Yes,No,,2010,2012,,2016,51641.0,45071.0,237.0,1121.0,59.0,5292.0,2052.0,53832.0,105473,0.510386544424,minority
458,13225,Peach,GA - Macon,GA,"Peach County, Georgia",4563,K. David,Cooke,Male,White,10,Yes,Yes,No,U,,2012,,2016,12369.0,11572.0,70.0,269.0,9.0,1942.0,489.0,14351.0,26720,0.537088323353,minority
467,13243,Randolph,GA - Pataula,GA,"Randolph County, Georgia",4573,T. Craig,Earnest,Male,White,10,Yes,Yes,No,U,2009,2012,,2016,2584.0,4347.0,10.0,45.0,0.0,151.0,56.0,4609.0,7193,0.6407618518,minority
468,13245,Richmond,GA - Augusta,GA,"Richmond County, Georgia",4533,Ashley,Wright,Female,White,26,Yes,Yes,No,U,,2012,,2016,72690.0,110212.0,589.0,3518.0,468.0,8956.0,5360.0,129103.0,201793,0.639779377877,minority
469,13247,Rockdale,GA - Rockdale,GA,"Rockdale County, Georgia",4576,Richard,Read,Male,White,26,Yes,Not Sure,No,,1998,2014,,2018,31400.0,45093.0,211.0,1561.0,68.0,8593.0,1930.0,57456.0,88856,0.646619249122,minority
475,13259,Stewart,GA - Southwestern,GA,"Stewart County, Georgia",4580,Plez,Hardin,Male,White,26,Yes,Yes,No,U,2009,2012,,2016,1548.0,2610.0,14.0,51.0,1.0,1527.0,100.0,4303.0,5851,0.735429841053,minority
476,13261,Sumter,GA - Southwestern,GA,"Sumter County, Georgia",4580,Plez,Hardin,Male,White,26,Yes,Yes,No,U,2009,2012,,2016,12245.0,16050.0,100.0,418.0,9.0,1624.0,333.0,18534.0,30779,0.602163812989,minority
477,13263,Talbot,GA - Chattahoochee,GA,"Talbot County, Georgia",4537,Julia Fessenden,Slater,Female,White,10,Yes,Yes,No,U,,2012,,2016,2569.0,3484.0,22.0,17.0,0.0,145.0,100.0,3768.0,6337,0.594603124507,minority
478,13265,Taliaferro,GA - Toombs,GA,"Taliaferro County, Georgia",4585,Dennis,Sanders,Male,White,10,Yes,No,No,,1984,2012,,2016,615.0,920.0,2.0,9.0,0.0,66.0,27.0,1024.0,1639,0.624771201952,minority
481,13271,Telfair,GA - Oconee,GA,"Telfair County, Georgia",4571,Timothy,Vaughn,Male,White,10,Yes,Yes,No,U,,2012,,2016,8071.0,5727.0,14.0,115.0,4.0,2308.0,161.0,8329.0,16400,0.507865853659,minority
482,13273,Terrell,GA - Pataula,GA,"Terrell County, Georgia",4573,T. Craig,Earnest,Male,White,10,Yes,Yes,No,U,2009,2012,,2016,3300.0,5398.0,24.0,42.0,2.0,218.0,129.0,5813.0,9113,0.637879951717,minority
496,13301,Warren,GA - Toombs,GA,"Warren County, Georgia",4585,Dennis,Sanders,Male,White,10,Yes,No,No,,1984,2012,,2016,2079.0,3217.0,20.0,25.0,0.0,58.0,61.0,3381.0,5460,0.619230769231,minority
497,13303,Washington,GA - Middle,GA,"Washington County, Georgia",4564,Hayward,Altman,Male,White,26,Yes,Yes,No,U,,2012,,2016,9016.0,10970.0,22.0,124.0,3.0,464.0,217.0,11800.0,20816,0.566871637202,minority
507,15001,Hawaii,HI - Hawaii,HI,"Hawaii County, Hawaii",4591,Mitch,Roth,Male,White,19,Yes,Yes,No,Yes,2012,2012,68,2016,60034.0,1562.0,795.0,40589.0,23186.0,12347.0,57915.0,136394.0,196428,0.694371474535,minority
508,15001,Hawaii,HI - Hawaii,HI,"Hawaii County, Hawaii",4591,Mitch,Roth,Male,White,19,Yes,Yes,No,Yes,2012,2012,68,2016,60034.0,1562.0,795.0,40589.0,23186.0,12347.0,57915.0,136394.0,196428,0.694371474535,minority
511,15007,Kauai,HI - Kauai,HI,"Kauai County, Hawaii",4593,Justin,Kollar,Male,White,19,Yes,Yes,No,Yes,,,59,2016,21560.0,483.0,208.0,21392.0,5972.0,4515.0,17605.0,50175.0,71735,0.699449362236,minority
512,15007,Kauai,HI - Kauai,HI,"Kauai County, Hawaii",4593,Justin,Kollar,Male,White,19,Yes,Yes,No,Yes,,,59,2016,21560.0,483.0,208.0,21392.0,5972.0,4515.0,17605.0,50175.0,71735,0.699449362236,minority
878,20055,Finney,KS - Finney,KS,"Finney County, Kansas",5044,Susan Hillier,Richmeier,Female,White,26,Yes,Yes,No,U,2012,2012,,2016,16037.0,866.0,174.0,1589.0,11.0,17887.0,554.0,21081.0,37118,0.5679454712,minority
879,20057,Ford,KS - Ford,KS,"Ford County, Kansas",5045,Natalie,Randall,Female,White,26,Yes,Yes,No,No,2012,2012,,2016,14214.0,788.0,138.0,496.0,53.0,18246.0,601.0,20322.0,34536,0.588429464906,minority
938,20175,Seward,KS - Seward,KS,"Seward County, Kansas",5104,Russell,Hasenbank,Male,White,26,Yes,Yes,Yes,U,,,,2016,7455.0,739.0,91.0,691.0,30.0,13699.0,447.0,15697.0,23152,0.677997581202,minority
956,20209,Wyandotte,KS - Wyandotte,KS,"Wyandotte County, Kansas",5121,Jerome,Gorman,Male,White,10,Yes,Yes,No,No,2005,2012,,2016,68775.0,37973.0,756.0,6410.0,191.0,44132.0,5132.0,94594.0,163369,0.579020499605,minority
1090,22027,Claiborne,LA - 2nd District,LA,"Claiborne Parish, Louisiana",5181,Danny,Newell,Male,White,10,Yes,Not Sure,No,,2015,2014,,2020,7437.0,8195.0,77.0,139.0,2.0,232.0,213.0,8858.0,16295,0.543602332004,minority
1093,22033,East Baton Rouge,LA - 19th District,LA,"East Baton Rouge Parish, Louisiana",5198,Hillar,Moore III,Male,White,10,Yes,Yes,No,,,2014,,2020,203320.0,204123.0,978.0,14966.0,100.0,17211.0,6055.0,243433.0,446753,0.54489393468,minority
1094,22035,East Carroll,LA - 6th District,LA,"East Carroll Parish, Louisiana",5185,James,Paxton,Male,White,10,Yes,Not Sure,No,,2008,2014,,2020,2117.0,4889.0,19.0,44.0,0.0,145.0,93.0,5190.0,7307,0.710277815793,minority
1100,22047,Iberville,LA - 18th District,LA,"Iberville Parish, Louisiana",5197,Richard,ward,Male,White,10,Yes,Not Sure,No,,,2014,,2020,15792.0,15985.0,72.0,151.0,11.0,785.0,299.0,17303.0,33095,0.522828221786,minority
1109,22065,Madison,LA - 6th District,LA,"Madison Parish, Louisiana",5185,James,Paxton,Male,White,10,Yes,Not Sure,No,,2008,2014,,2020,4017.0,7113.0,26.0,34.0,2.0,209.0,113.0,7497.0,11514,0.651120375195,minority
1110,22067,Morehouse,LA - 4th District,LA,"Morehouse Parish, Louisiana",5183,Jerry,Jones,Male,White,10,Yes,Not Sure,No,,1990,2014,,2020,13017.0,12550.0,48.0,125.0,19.0,306.0,330.0,13378.0,26395,0.506838416367,minority
1112,22071,Orleans Parish,LA - 41st District,LA,"Orleans Parish, Louisiana",5220,Leon,"Cannizzaro, Jr.",Male,White,10,Yes,Not Sure,No,,2009,2014,,2020,122060.0,227767.0,869.0,11928.0,157.0,20836.0,6000.0,267557.0,389617,0.686717982018,minority
1122,22091,St. Helena,LA - 21st District,LA,"St. Helena Parish, Louisiana",5200,Scott,Perrilloux,Male,White,26,Yes,Not Sure,No,,1996,2014,,2020,4669.0,5533.0,37.0,10.0,2.0,142.0,174.0,5898.0,10567,0.558152739661,minority
1123,22093,St. James,LA - 23rd District,LA,"St. James Parish, Louisiana",5202,Ricky,Babin,Male,White,26,Yes,Not Sure,No,,,2014,,2020,10379.0,10536.0,53.0,58.0,4.0,374.0,163.0,11188.0,21567,0.518755506097,minority
1130,22107,Tensas,LA - 6th District,LA,"Tensas Parish, Louisiana",5185,James,Paxton,Male,White,10,Yes,Not Sure,No,,2008,2014,,2020,1989.0,2589.0,6.0,9.0,0.0,83.0,64.0,2751.0,4740,0.580379746835,minority
1171,24031,Montgomery,MD - Montgomery,MD,"Montgomery County, Maryland",5245,John,McCarthy,Male,White,10,Yes,Not Sure,No,,,2014,,2018,470176.0,184875.0,1787.0,158219.0,460.0,190209.0,34390.0,569940.0,1040116,0.547958112364,minority
